29	27	1	916959600
29	28	1	916959600
29	30	-1	916959600
30	12	2	916959600
30	13	2	916959600
30	18	2	916959600
30	21	2	916959600
31	19	1	916959600
31	24	1	916959600
31	26	1	916959600
1	4	2	918774000
1	5	2	918774000
8	13	1	918774000
8	17	2	918774000
9	10	1	918774000
9	15	2	918774000
9	20	2	918774000
9	26	1	918774000
9	29	2	918774000
10	11	1	918774000
11	2	1	918774000
11	10	1	918774000
11	6	1	918774000
11	23	1	918774000
12	13	2	918774000
12	16	1	918774000
12	18	2	918774000
12	21	2	918774000
12	25	1	918774000
12	30	2	918774000
13	8	1	918774000
13	3	1	918774000
13	12	2	918774000
13	16	1	918774000
13	17	1	918774000
13	18	2	918774000
13	20	-1	918774000
13	21	2	918774000
13	23	1	918774000
13	29	1	918774000
13	30	2	918774000
5	1	1	918774000
14	1	1	918774000
14	3	-1	918774000
14	7	1	918774000
14	22	1	918774000
14	25	1	918774000
15	2	1	918774000
15	9	3	918774000
15	10	1	918774000
15	3	2	918774000
15	12	1	918774000
15	6	1	918774000
15	17	1	918774000
15	19	1	918774000
15	20	3	918774000
15	7	1	918774000
15	21	1	918774000
15	29	3	918774000
15	31	1	918774000
16	7	2	918774000
16	25	1	918774000
6	8	1	918774000
6	2	2	918774000
6	9	1	918774000
6	10	1	918774000
6	11	2	918774000
6	3	1	918774000
6	12	1	918774000
6	13	1	918774000
6	15	1	918774000
6	17	1	918774000
6	18	1	918774000
6	19	1	918774000
6	20	1	918774000
6	22	1	918774000
6	23	1	918774000
6	24	1	918774000
6	29	1	918774000
6	30	1	918774000
6	31	1	918774000
17	8	3	918774000
17	10	1	918774000
17	13	1	918774000
17	5	1	918774000
17	15	1	918774000
17	6	1	918774000
17	25	1	918774000
17	26	1	918774000
18	3	-1	918774000
18	12	2	918774000
18	13	2	918774000
18	14	-1	918774000
18	16	1	918774000
18	20	-1	918774000
18	7	1	918774000
18	21	2	918774000
18	22	-1	918774000
18	25	1	918774000
18	30	2	918774000
19	7	1	918774000
19	26	2	918774000
19	27	2	918774000
19	28	2	918774000
19	31	1	918774000
20	2	1	918774000
20	9	2	918774000
20	15	2	918774000
20	19	1	918774000
20	26	2	918774000
20	27	1	918774000
20	28	1	918774000
20	29	3	918774000
7	3	1	918774000
7	4	1	918774000
7	5	1	918774000
7	16	2	918774000
7	25	1	918774000
7	26	-1	918774000
21	1	1	918774000
21	12	2	918774000
21	13	2	918774000
21	16	1	918774000
21	18	2	918774000
21	19	1	918774000
21	22	1	918774000
21	25	1	918774000
21	30	2	918774000
21	31	1	918774000
22	2	2	918774000
22	11	1	918774000
22	3	1	918774000
22	14	1	918774000
22	23	3	918774000
22	31	1	918774000
23	2	2	918774000
23	3	1	918774000
23	20	1	918774000
23	22	2	918774000
24	3	-1	918774000
24	6	1	918774000
24	31	1	918774000
25	12	1	918774000
25	14	2	918774000
25	16	2	918774000
25	7	2	918774000
25	21	1	918774000
27	19	2	918774000
27	20	1	918774000
27	26	2	918774000
27	28	2	918774000
27	29	1	918774000
28	19	2	918774000
28	20	1	918774000
28	26	2	918774000
28	27	2	918774000
28	29	1	918774000
30	12	2	918774000
30	13	2	918774000
30	6	-1	918774000
30	18	2	918774000
30	21	2	918774000
30	22	-1	918774000
30	23	-1	918774000
30	25	-1	918774000
30	26	-1	918774000
30	27	-1	918774000
30	29	-1	918774000
31	19	1	918774000
31	24	1	918774000
31	26	1	918774000
