29	27	1	916959600
29	28	1	916959600
29	30	-1	916959600
30	12	2	916959600
30	13	2	916959600
30	18	2	916959600
30	21	2	916959600
31	19	1	916959600
31	24	1	916959600
31	26	1	916959600
