29	27	1	916959600
29	28	1	916959600
29	30	-1	916959600
30	12	2	916959600
30	13	2	916959600
30	18	2	916959600
30	21	2	916959600
31	19	1	916959600
31	24	1	916959600
31	26	1	916959600
1	4	2	918774000
1	5	2	918774000
8	13	1	918774000
8	17	2	918774000
9	10	1	918774000
9	15	2	918774000
9	20	2	918774000
9	26	1	918774000
9	29	2	918774000
10	11	1	918774000
11	2	1	918774000
11	10	1	918774000
11	6	1	918774000
11	23	1	918774000
12	13	2	918774000
12	16	1	918774000
12	18	2	918774000
12	21	2	918774000
12	25	1	918774000
12	30	2	918774000
13	8	1	918774000
13	3	1	918774000
13	12	2	918774000
13	16	1	918774000
13	17	1	918774000
13	18	2	918774000
13	20	-1	918774000
13	21	2	918774000
13	23	1	918774000
13	29	1	918774000
13	30	2	918774000
5	1	1	918774000
14	1	1	918774000
14	3	-1	918774000
14	7	1	918774000
14	22	1	918774000
14	25	1	918774000
15	2	1	918774000
15	9	3	918774000
15	10	1	918774000
15	3	2	918774000
15	12	1	918774000
15	6	1	918774000
15	17	1	918774000
15	19	1	918774000
15	20	3	918774000
15	7	1	918774000
15	21	1	918774000
15	29	3	918774000
15	31	1	918774000
16	7	2	918774000
16	25	1	918774000
6	8	1	918774000
6	2	2	918774000
6	9	1	918774000
6	10	1	918774000
6	11	2	918774000
6	3	1	918774000
6	12	1	918774000
6	13	1	918774000
6	15	1	918774000
6	17	1	918774000
6	18	1	918774000
6	19	1	918774000
6	20	1	918774000
6	22	1	918774000
6	23	1	918774000
6	24	1	918774000
6	29	1	918774000
6	30	1	918774000
6	31	1	918774000
17	8	3	918774000
17	10	1	918774000
17	13	1	918774000
17	5	1	918774000
17	15	1	918774000
17	6	1	918774000
17	25	1	918774000
17	26	1	918774000
18	3	-1	918774000
18	12	2	918774000
18	13	2	918774000
18	14	-1	918774000
18	16	1	918774000
18	20	-1	918774000
18	7	1	918774000
18	21	2	918774000
18	22	-1	918774000
18	25	1	918774000
18	30	2	918774000
19	7	1	918774000
19	26	2	918774000
19	27	2	918774000
19	28	2	918774000
19	31	1	918774000
20	2	1	918774000
20	9	2	918774000
20	15	2	918774000
20	19	1	918774000
20	26	2	918774000
20	27	1	918774000
20	28	1	918774000
20	29	3	918774000
7	3	1	918774000
7	4	1	918774000
7	5	1	918774000
7	16	2	918774000
7	25	1	918774000
7	26	-1	918774000
21	1	1	918774000
21	12	2	918774000
21	13	2	918774000
21	16	1	918774000
21	18	2	918774000
21	19	1	918774000
21	22	1	918774000
21	25	1	918774000
21	30	2	918774000
21	31	1	918774000
22	2	2	918774000
22	11	1	918774000
22	3	1	918774000
22	14	1	918774000
22	23	3	918774000
22	31	1	918774000
23	2	2	918774000
23	3	1	918774000
23	20	1	918774000
23	22	2	918774000
24	3	-1	918774000
24	6	1	918774000
24	31	1	918774000
25	12	1	918774000
25	14	2	918774000
25	16	2	918774000
25	7	2	918774000
25	21	1	918774000
27	19	2	918774000
27	20	1	918774000
27	26	2	918774000
27	28	2	918774000
27	29	1	918774000
28	19	2	918774000
28	20	1	918774000
28	26	2	918774000
28	27	2	918774000
28	29	1	918774000
30	12	2	918774000
30	13	2	918774000
30	6	-1	918774000
30	18	2	918774000
30	21	2	918774000
30	22	-1	918774000
30	23	-1	918774000
30	25	-1	918774000
30	26	-1	918774000
30	27	-1	918774000
30	29	-1	918774000
31	19	1	918774000
31	24	1	918774000
31	26	1	918774000
1	2	2	920588400
1	3	1	920588400
1	4	3	920588400
1	5	2	920588400
1	7	1	920588400
8	10	1	920588400
8	13	1	920588400
8	17	2	920588400
9	10	1	920588400
9	15	2	920588400
9	6	1	920588400
9	20	2	920588400
9	26	1	920588400
9	29	2	920588400
11	6	1	920588400
11	23	1	920588400
3	1	1	920588400
3	2	1	920588400
3	13	2	920588400
3	16	2	920588400
3	17	2	920588400
3	18	1	920588400
3	20	1	920588400
3	7	1	920588400
3	21	1	920588400
3	22	1	920588400
3	23	2	920588400
3	25	1	920588400
12	13	2	920588400
12	16	1	920588400
12	18	2	920588400
12	7	1	920588400
12	21	2	920588400
12	25	1	920588400
12	30	2	920588400
4	1	2	920588400
4	5	1	920588400
13	8	1	920588400
13	10	1	920588400
13	3	1	920588400
13	12	2	920588400
13	14	1	920588400
13	16	1	920588400
13	17	1	920588400
13	18	2	920588400
13	20	-1	920588400
13	7	1	920588400
13	21	2	920588400
13	23	1	920588400
13	29	1	920588400
13	30	2	920588400
5	1	1	920588400
14	3	-1	920588400
14	7	1	920588400
14	25	1	920588400
6	8	1	920588400
6	2	2	920588400
6	9	1	920588400
6	10	1	920588400
6	11	2	920588400
6	3	1	920588400
6	13	1	920588400
6	15	1	920588400
6	17	1	920588400
6	19	1	920588400
6	20	1	920588400
6	22	1	920588400
6	23	1	920588400
6	24	2	920588400
6	29	1	920588400
6	31	2	920588400
17	8	2	920588400
17	3	1	920588400
17	12	1	920588400
17	13	1	920588400
17	15	1	920588400
17	6	1	920588400
18	9	-1	920588400
18	3	-1	920588400
18	12	2	920588400
18	13	2	920588400
18	16	1	920588400
18	7	1	920588400
18	21	2	920588400
18	22	-1	920588400
18	23	-1	920588400
18	25	1	920588400
18	29	-1	920588400
18	30	2	920588400
19	26	2	920588400
19	27	1	920588400
19	28	1	920588400
19	31	1	920588400
7	1	-1	920588400
7	3	1	920588400
7	14	1	920588400
7	16	2	920588400
7	19	1	920588400
7	25	2	920588400
7	26	-1	920588400
21	1	1	920588400
21	12	2	920588400
21	13	2	920588400
21	5	1	920588400
21	18	2	920588400
21	19	1	920588400
21	7	1	920588400
21	23	1	920588400
21	25	1	920588400
21	30	2	920588400
22	2	3	920588400
22	10	1	920588400
22	11	1	920588400
22	3	1	920588400
22	14	1	920588400
22	19	1	920588400
22	23	2	920588400
22	24	1	920588400
22	26	1	920588400
22	29	1	920588400
22	31	1	920588400
23	2	2	920588400
23	11	1	920588400
23	3	2	920588400
23	13	2	920588400
23	16	1	920588400
23	20	1	920588400
23	22	3	920588400
24	2	1	920588400
24	3	-1	920588400
24	6	1	920588400
24	31	1	920588400
26	2	2	920588400
26	9	2	920588400
26	11	2	920588400
26	13	1	920588400
26	19	3	920588400
26	20	3	920588400
26	7	1	920588400
26	22	1	920588400
26	23	1	920588400
26	24	1	920588400
26	27	3	920588400
26	28	3	920588400
26	29	2	920588400
26	31	1	920588400
27	11	1	920588400
27	19	2	920588400
27	20	1	920588400
27	26	2	920588400
27	28	2	920588400
28	11	1	920588400
28	19	1	920588400
28	20	1	920588400
28	23	1	920588400
28	26	2	920588400
28	27	2	920588400
28	29	1	920588400
29	8	1	920588400
29	2	1	920588400
29	9	3	920588400
29	3	1	920588400
29	13	1	920588400
29	15	2	920588400
29	16	1	920588400
29	6	1	920588400
29	17	1	920588400
29	20	3	920588400
29	7	1	920588400
29	26	1	920588400
29	27	1	920588400
29	28	1	920588400
29	31	1	920588400
30	12	2	920588400
30	13	2	920588400
30	16	1	920588400
30	18	2	920588400
30	7	1	920588400
30	21	2	920588400
30	25	1	920588400
30	27	-1	920588400
30	29	-1	920588400
31	6	1	920588400
31	19	1	920588400
31	20	1	920588400
31	22	1	920588400
31	24	1	920588400
8	9	1	924217200
8	13	1	924217200
8	17	3	924217200
8	24	1	924217200
2	9	1	924217200
2	10	1	924217200
2	13	1	924217200
2	6	1	924217200
2	20	1	924217200
2	22	1	924217200
2	23	1	924217200
2	24	1	924217200
2	29	1	924217200
9	2	1	924217200
9	10	1	924217200
9	15	2	924217200
9	6	1	924217200
9	20	2	924217200
9	22	1	924217200
9	24	1	924217200
9	26	1	924217200
9	29	2	924217200
9	31	1	924217200
3	2	1	924217200
3	10	1	924217200
3	13	2	924217200
3	15	1	924217200
3	16	2	924217200
3	6	1	924217200
3	17	1	924217200
3	7	1	924217200
3	22	1	924217200
3	23	2	924217200
3	29	1	924217200
12	13	1	924217200
12	18	2	924217200
12	21	2	924217200
12	30	2	924217200
4	1	3	924217200
4	5	3	924217200
13	8	1	924217200
13	2	1	924217200
13	10	1	924217200
13	3	2	924217200
13	12	1	924217200
13	14	1	924217200
13	16	1	924217200
13	6	1	924217200
13	17	1	924217200
13	18	1	924217200
13	7	1	924217200
13	21	1	924217200
13	22	1	924217200
13	23	1	924217200
13	29	1	924217200
13	30	1	924217200
5	1	1	924217200
14	1	1	924217200
14	3	-1	924217200
14	7	1	924217200
14	25	1	924217200
15	9	3	924217200
15	10	2	924217200
15	3	1	924217200
15	6	2	924217200
15	18	-1	924217200
15	20	3	924217200
15	24	2	924217200
15	29	3	924217200
15	31	1	924217200
16	3	1	924217200
16	14	1	924217200
16	7	2	924217200
16	23	1	924217200
16	25	1	924217200
6	8	1	924217200
6	2	2	924217200
6	9	2	924217200
6	10	2	924217200
6	11	2	924217200
6	3	1	924217200
6	12	1	924217200
6	13	1	924217200
6	15	2	924217200
6	17	1	924217200
6	18	1	924217200
6	19	1	924217200
6	20	2	924217200
6	22	1	924217200
6	24	2	924217200
6	26	1	924217200
6	28	1	924217200
6	29	2	924217200
6	31	2	924217200
17	8	2	924217200
17	9	1	924217200
17	3	1	924217200
17	13	1	924217200
17	15	1	924217200
17	29	1	924217200
18	2	1	924217200
18	12	2	924217200
18	13	2	924217200
18	14	-1	924217200
18	15	1	924217200
18	16	1	924217200
18	21	2	924217200
18	25	1	924217200
18	30	2	924217200
19	26	2	924217200
19	27	1	924217200
19	28	2	924217200
19	31	1	924217200
20	2	1	924217200
20	9	3	924217200
20	10	2	924217200
20	13	1	924217200
20	15	3	924217200
20	6	3	924217200
20	19	1	924217200
20	22	1	924217200
20	24	2	924217200
20	26	2	924217200
20	27	1	924217200
20	28	2	924217200
20	29	3	924217200
20	31	2	924217200
7	3	1	924217200
7	4	1	924217200
7	14	1	924217200
7	16	2	924217200
7	25	2	924217200
7	26	-1	924217200
21	1	1	924217200
21	12	2	924217200
21	13	2	924217200
21	5	1	924217200
21	6	1	924217200
21	18	2	924217200
21	25	1	924217200
21	30	2	924217200
22	2	3	924217200
22	9	1	924217200
22	10	2	924217200
22	11	1	924217200
22	3	1	924217200
22	13	1	924217200
22	5	1	924217200
22	14	1	924217200
22	15	1	924217200
22	6	1	924217200
22	19	1	924217200
22	20	1	924217200
22	23	2	924217200
22	24	1	924217200
22	25	1	924217200
22	29	2	924217200
22	31	2	924217200
23	2	1	924217200
23	3	1	924217200
23	13	1	924217200
23	22	1	924217200
24	9	1	924217200
24	10	1	924217200
24	15	1	924217200
24	6	2	924217200
24	20	1	924217200
24	29	1	924217200
24	31	2	924217200
25	14	2	924217200
25	16	2	924217200
25	7	2	924217200
25	21	1	924217200
26	2	1	924217200
26	9	1	924217200
26	10	1	924217200
26	11	2	924217200
26	15	1	924217200
26	19	3	924217200
26	20	2	924217200
26	7	1	924217200
26	22	1	924217200
26	23	1	924217200
26	24	1	924217200
26	27	3	924217200
26	28	3	924217200
26	29	2	924217200
26	31	2	924217200
27	9	1	924217200
27	11	1	924217200
27	19	1	924217200
27	20	1	924217200
27	26	2	924217200
27	28	2	924217200
27	29	1	924217200
28	9	1	924217200
28	11	2	924217200
28	19	2	924217200
28	20	2	924217200
28	21	1	924217200
28	23	1	924217200
28	26	3	924217200
28	27	3	924217200
28	29	2	924217200
29	2	1	924217200
29	9	3	924217200
29	10	1	924217200
29	3	1	924217200
29	13	1	924217200
29	15	3	924217200
29	16	1	924217200
29	6	1	924217200
29	17	1	924217200
29	19	1	924217200
29	20	3	924217200
29	24	2	924217200
29	26	2	924217200
29	27	1	924217200
29	28	1	924217200
29	31	1	924217200
30	12	2	924217200
30	13	2	924217200
30	18	2	924217200
30	21	2	924217200
30	27	-1	924217200
31	9	1	924217200
31	10	1	924217200
31	15	1	924217200
31	6	1	924217200
31	19	2	924217200
31	20	1	924217200
31	22	1	924217200
31	24	2	924217200
31	26	1	924217200
31	29	1	924217200
